date,category,date,value,label
2018-05-15,Encampments,2018-05-15,214,0
2018-05-15,General Request - 311CUSTOMERSERVICECENTER,2018-05-15,11,0
2018-05-15,General Request - ANIMAL CARE CONTROL,2018-05-15,4,0
2018-05-15,General Request - ASSESSOR RECORDER,2018-05-15,2,0
2018-05-15,General Request - BUILDING INSPECTION,2018-05-15,11,0
2018-05-15,General Request - COUNTY CLERK,2018-05-15,22,0
2018-05-15,General Request - DPH,2018-05-15,10,0
2018-05-15,General Request - FIRE DEPARTMENT,2018-05-15,1,0
2018-05-15,General Request - MOCD,2018-05-15,1,0
2018-05-15,General Request - MONS,2018-05-15,3,0
2018-05-15,General Request - MTA,2018-05-15,27,0
2018-05-15,General Request - PLANNING,2018-05-15,1,0
2018-05-15,General Request - PUBLIC WORKS,2018-05-15,78,0
2018-05-15,General Request - PUC,2018-05-15,5,0
2018-05-15,General Request - SHERIFF,2018-05-15,1,0
2018-05-15,General Request - TT COLLECTOR,2018-05-15,8,0
2018-05-15,Graffiti,2018-05-15,234,0
2018-05-15,Homeless Concerns,2018-05-15,182,0
2018-05-15,Illegal Postings,2018-05-15,8,0
2018-05-15,Litter Receptacles,2018-05-15,17,0
2018-05-15,MUNI Feedback,2018-05-15,61,0
2018-05-15,Noise Report,2018-05-15,8,0
2018-05-15,Parking Enforcement,2018-05-15,166,0
2018-05-15,Rec and Park Requests,2018-05-15,27,0
2018-05-15,Residential Building Request,2018-05-15,8,0
2018-05-15,SFHA Requests,2018-05-15,4,0
2018-05-15,Sewer Issues,2018-05-15,28,0
2018-05-15,Sidewalk or Curb,2018-05-15,25,0
2018-05-15,Sign Repair,2018-05-15,19,0
2018-05-15,Street Defects,2018-05-15,27,0
2018-05-15,Street and Sidewalk Cleaning,2018-05-15,608,0
2018-05-15,Streetlights,2018-05-15,11,0
2018-05-15,Temporary Sign Request,2018-05-15,19,0
2018-05-15,Tree Maintenance,2018-05-15,34,0
2018-05-16,311 External Request,2018-05-16,1,0
2018-05-16,Abandoned Vehicle,2018-05-16,122,0
2018-05-16,Blocked Street or SideWalk,2018-05-16,12,0
2018-05-16,Catch Basin Maintenance,2018-05-16,1,0
2018-05-16,Color Curb,2018-05-16,1,0
2018-05-16,DPW Volunteer Programs,2018-05-16,1,0
2018-05-16,Damaged Property,2018-05-16,29,0
2018-05-16,Encampments,2018-05-16,233,0
2018-05-16,General Request - 311CUSTOMERSERVICECENTER,2018-05-16,5,0
2018-05-16,General Request - ANIMAL CARE CONTROL,2018-05-16,3,0
2018-05-16,General Request - ASSESSOR RECORDER,2018-05-16,5,0
2018-05-16,General Request - BUILDING INSPECTION,2018-05-16,3,0
2018-05-16,General Request - CONTRACT ADMINISTRATION,2018-05-16,1,0
2018-05-16,General Request - COUNTY CLERK,2018-05-16,18,0
2018-05-16,General Request - DPH,2018-05-16,10,0
2018-05-16,General Request - DTIS,2018-05-16,1,0
2018-05-16,General Request - FIRE DEPARTMENT,2018-05-16,2,0
2018-05-16,General Request - HSH,2018-05-16,1,0
2018-05-16,General Request - MOH,2018-05-16,1,0
2018-05-16,General Request - MTA,2018-05-16,29,0
2018-05-16,General Request - PUBLIC WORKS,2018-05-16,65,0
2018-05-16,General Request - PUC,2018-05-16,9,0
2018-05-16,General Request - RPD,2018-05-16,1,0
2018-05-16,General Request - TT COLLECTOR,2018-05-16,2,0
2018-05-16,Graffiti,2018-05-16,166,0
2018-05-16,Homeless Concerns,2018-05-16,186,0
2018-05-16,Illegal Postings,2018-05-16,14,0
2018-05-16,Litter Receptacles,2018-05-16,20,0
2018-05-16,MUNI Feedback,2018-05-16,55,0
2018-05-16,Noise Report,2018-05-16,11,0
2018-05-16,Parking Enforcement,2018-05-16,169,0
2018-05-16,Rec and Park Requests,2018-05-16,29,0
2018-05-16,Residential Building Request,2018-05-16,3,0
2018-05-16,SFHA Requests,2018-05-16,2,0
2018-05-16,Sewer Issues,2018-05-16,32,0
2018-05-16,Sidewalk or Curb,2018-05-16,38,0
2018-05-16,Sign Repair,2018-05-16,15,0
2018-05-16,Street Defects,2018-05-16,37,0
2018-05-16,Street and Sidewalk Cleaning,2018-05-16,618,0
2018-05-16,Streetlights,2018-05-16,46,1
2018-05-16,Temporary Sign Request,2018-05-16,22,0
2018-05-16,Tree Maintenance,2018-05-16,65,0
2018-05-17,311 External Request,2018-05-17,4,0
2018-05-17,Abandoned Vehicle,2018-05-17,107,0
2018-05-17,Blocked Street or SideWalk,2018-05-17,22,0
2018-05-17,Color Curb,2018-05-17,5,0
2018-05-17,Damaged Property,2018-05-17,35,0
2018-05-17,Encampments,2018-05-17,253,0
2018-05-17,General Request - 311CUSTOMERSERVICECENTER,2018-05-17,1,0
2018-05-17,General Request - AGING ADULT SERVICES,2018-05-17,1,0
2018-05-17,General Request - ANIMAL CARE CONTROL,2018-05-17,1,0
2018-05-17,General Request - ASSESSOR RECORDER,2018-05-17,3,0
2018-05-17,General Request - BUILDING INSPECTION,2018-05-17,6,0
2018-05-17,General Request - COUNTY CLERK,2018-05-17,17,0
2018-05-17,General Request - DPH,2018-05-17,7,0
2018-05-17,General Request - HUMAN SERVICES AGENCY,2018-05-17,1,0
2018-05-17,General Request - MTA,2018-05-17,23,0
2018-05-17,General Request - OCC,2018-05-17,1,0
2018-05-17,General Request - PORT AUTHORITY,2018-05-17,1,0
2018-05-17,General Request - PUBLIC WORKS,2018-05-17,88,0
2018-05-17,General Request - PUC,2018-05-17,7,0
2018-05-17,General Request - RENT BOARD,2018-05-17,1,0
2018-05-17,General Request - RPD,2018-05-17,3,0
2018-05-17,General Request - SFPD,2018-05-17,1,0
2018-05-17,General Request - TT COLLECTOR,2018-05-17,9,0
2018-05-17,Graffiti,2018-05-17,271,0
2018-05-17,Homeless Concerns,2018-05-17,144,0
2018-05-17,Illegal Postings,2018-05-17,20,0
2018-05-17,Litter Receptacles,2018-05-17,27,0
2018-05-17,MUNI Feedback,2018-05-17,53,0
2018-05-17,Noise Report,2018-05-17,11,0
2018-05-17,Parking Enforcement,2018-05-17,180,0
2018-05-17,Rec and Park Requests,2018-05-17,26,0
2018-05-17,Residential Building Request,2018-05-17,9,0
2018-05-17,SFHA Requests,2018-05-17,1,0
2018-05-17,Sewer Issues,2018-05-17,14,0
2018-05-17,Sidewalk or Curb,2018-05-17,22,0
2018-05-17,Sign Repair,2018-05-17,15,0
2018-05-17,Street Defects,2018-05-17,19,0
2018-05-17,Street and Sidewalk Cleaning,2018-05-17,565,0
2018-05-17,Streetlights,2018-05-17,17,0
2018-05-17,Temporary Sign Request,2018-05-17,11,0
2018-05-17,Tree Maintenance,2018-05-17,52,0
2018-05-18,311 External Request,2018-05-18,4,0
2018-05-18,Abandoned Vehicle,2018-05-18,128,0
2018-05-18,Blocked Street or SideWalk,2018-05-18,11,0
2018-05-18,Damaged Property,2018-05-18,34,0
2018-05-18,Encampments,2018-05-18,221,0
2018-05-18,General Request - 311CUSTOMERSERVICECENTER,2018-05-18,7,0
2018-05-18,General Request - ANIMAL CARE CONTROL,2018-05-18,3,0
2018-05-18,General Request - ASSESSOR RECORDER,2018-05-18,1,0
2018-05-18,General Request - BUILDING INSPECTION,2018-05-18,5,0
2018-05-18,General Request - CITYADMINISTRATOR GSA,2018-05-18,1,0
2018-05-18,General Request - COUNTY CLERK,2018-05-18,8,0
2018-05-18,General Request - DPH,2018-05-18,16,0
2018-05-18,General Request - DTIS,2018-05-18,1,0
2018-05-18,General Request - FIRE DEPARTMENT,2018-05-18,1,0
2018-05-18,General Request - MOCJ,2018-05-18,1,0
2018-05-18,General Request - MTA,2018-05-18,20,0
2018-05-18,General Request - PUBLIC WORKS,2018-05-18,68,0
2018-05-18,General Request - PUC,2018-05-18,5,0
2018-05-18,General Request - RPD,2018-05-18,2,0
2018-05-18,General Request - SHORT TERM RENTALS,2018-05-18,1,0
2018-05-18,General Request - TT COLLECTOR,2018-05-18,3,0
2018-05-18,Graffiti,2018-05-18,172,0
2018-05-18,Homeless Concerns,2018-05-18,162,0
2018-05-18,Illegal Postings,2018-05-18,8,0
2018-05-18,Litter Receptacles,2018-05-18,17,0
2018-05-18,MUNI Feedback,2018-05-18,57,0
2018-05-18,Noise Report,2018-05-18,15,0
2018-05-18,Parking Enforcement,2018-05-18,165,0
2018-05-18,Rec and Park Requests,2018-05-18,17,0
2018-05-18,Residential Building Request,2018-05-18,1,0
2018-05-18,SFHA Requests,2018-05-18,6,0
2018-05-18,Sewer Issues,2018-05-18,23,0
2018-05-18,Sidewalk or Curb,2018-05-18,15,0
2018-05-18,Sign Repair,2018-05-18,9,0
2018-05-18,Street Defects,2018-05-18,29,0
2018-05-18,Street and Sidewalk Cleaning,2018-05-18,493,0
2018-05-18,Streetlights,2018-05-18,7,0
2018-05-18,Temporary Sign Request,2018-05-18,11,0
2018-05-18,Tree Maintenance,2018-05-18,47,0
2018-05-19,311 External Request,2018-05-19,2,0
2018-05-19,Abandoned Vehicle,2018-05-19,21,0
2018-05-19,Blocked Street or SideWalk,2018-05-19,3,0
2018-05-19,Catch Basin Maintenance,2018-05-19,1,0
2018-05-19,Color Curb,2018-05-19,3,0
2018-05-19,Damaged Property,2018-05-19,20,0
2018-05-19,Encampments,2018-05-19,76,0
2018-05-19,General Request - ANIMAL CARE CONTROL,2018-05-19,1,0
2018-05-19,General Request - ASSESSOR RECORDER,2018-05-19,3,0
2018-05-19,General Request - CITY HALL,2018-05-19,1,0
2018-05-19,General Request - COUNTY CLERK,2018-05-19,2,0
2018-05-19,General Request - DPH,2018-05-19,3,0
2018-05-19,General Request - ELECTIONS,2018-05-19,1,0
2018-05-19,General Request - MTA,2018-05-19,10,0
2018-05-19,General Request - PLANNING,2018-05-19,1,0
2018-05-19,General Request - PUBLIC WORKS,2018-05-19,17,0
2018-05-19,General Request - PUC,2018-05-19,5,0
2018-05-19,General Request - TT COLLECTOR,2018-05-19,1,0
2018-05-19,Graffiti,2018-05-19,25,0
2018-05-19,Homeless Concerns,2018-05-19,24,0
2018-05-19,Illegal Postings,2018-05-19,2,0
2018-05-19,Litter Receptacles,2018-05-19,8,0
2018-05-19,MUNI Feedback,2018-05-19,39,0
2018-05-19,Noise Report,2018-05-19,4,0
2018-05-19,Parking Enforcement,2018-05-19,62,0
2018-05-19,Rec and Park Requests,2018-05-19,12,0
2018-05-19,Residential Building Request,2018-05-19,2,0
2018-05-19,SFHA Requests,2018-05-19,3,0
2018-05-19,Sewer Issues,2018-05-19,17,0
2018-05-19,Sidewalk or Curb,2018-05-19,2,0
2018-05-19,Sign Repair,2018-05-19,2,0
2018-05-19,Street Defects,2018-05-19,4,0
2018-05-19,Street and Sidewalk Cleaning,2018-05-19,163,0
2018-05-19,Streetlights,2018-05-19,3,0
2018-05-19,Temporary Sign Request,2018-05-19,3,0
2018-05-19,Tree Maintenance,2018-05-19,17,0
2018-05-20,311 External Request,2018-05-20,1,0
2018-05-20,Abandoned Vehicle,2018-05-20,86,0
2018-05-20,Blocked Street or SideWalk,2018-05-20,15,0
2018-05-20,Catch Basin Maintenance,2018-05-20,3,0
2018-05-20,Color Curb,2018-05-20,4,0
2018-05-20,Damaged Property,2018-05-20,20,0
2018-05-20,Encampments,2018-05-20,235,0
2018-05-20,General Request - ART COMMISSION,2018-05-20,1,0
2018-05-20,General Request - BUILDING INSPECTION,2018-05-20,1,0
2018-05-20,General Request - COUNTY CLERK,2018-05-20,3,0
2018-05-20,General Request - DPH,2018-05-20,1,0
2018-05-20,General Request - MTA,2018-05-20,9,0
2018-05-20,General Request - PORT AUTHORITY,2018-05-20,1,0
2018-05-20,General Request - PUBLIC WORKS,2018-05-20,48,0
2018-05-20,General Request - PUC,2018-05-20,4,0
2018-05-20,General Request - TT COLLECTOR,2018-05-20,1,0
2018-05-20,Graffiti,2018-05-20,268,0
2018-05-20,Homeless Concerns,2018-05-20,152,0
2018-05-20,Illegal Postings,2018-05-20,1,0
2018-05-20,Litter Receptacles,2018-05-20,30,0
2018-05-20,MUNI Feedback,2018-05-20,45,0
2018-05-20,Noise Report,2018-05-20,27,0
2018-05-20,Parking Enforcement,2018-05-20,181,0
2018-05-20,Rec and Park Requests,2018-05-20,51,1
2018-05-20,SFHA Requests,2018-05-20,1,0
2018-05-20,Sewer Issues,2018-05-20,24,0
2018-05-20,Sidewalk or Curb,2018-05-20,34,0
2018-05-20,Sign Repair,2018-05-20,24,0
2018-05-20,Street Defects,2018-05-20,18,0
2018-05-20,Street and Sidewalk Cleaning,2018-05-20,552,0
2018-05-20,Streetlights,2018-05-20,8,0
2018-05-20,Tree Maintenance,2018-05-20,64,0
2018-05-21,311 External Request,2018-05-21,2,0
2018-05-21,Abandoned Vehicle,2018-05-21,117,0
2018-05-21,Blocked Street or SideWalk,2018-05-21,4,0
2018-05-21,Catch Basin Maintenance,2018-05-21,1,0
2018-05-21,Color Curb,2018-05-21,5,0
2018-05-21,DPW Volunteer Programs,2018-05-21,4,0
2018-05-21,Damaged Property,2018-05-21,27,0
2018-05-21,Encampments,2018-05-21,220,0
2018-05-21,General Request - 311CUSTOMERSERVICECENTER,2018-05-21,8,0
2018-05-21,General Request - ANIMAL CARE CONTROL,2018-05-21,2,0
2018-05-21,General Request - ASSESSOR RECORDER,2018-05-21,3,0
2018-05-21,General Request - BUILDING INSPECTION,2018-05-21,1,0
2018-05-21,General Request - COUNTY CLERK,2018-05-21,9,0
2018-05-21,General Request - DPH,2018-05-21,5,0
2018-05-21,General Request - FIRE DEPARTMENT,2018-05-21,1,0
2018-05-21,General Request - MTA,2018-05-21,32,0
2018-05-21,General Request - PUBLIC WORKS,2018-05-21,47,0
2018-05-21,General Request - PUC,2018-05-21,4,0
2018-05-21,General Request - RPD,2018-05-21,2,0
2018-05-21,General Request - TT COLLECTOR,2018-05-21,5,0
2018-05-21,Graffiti,2018-05-21,263,0
2018-05-21,Homeless Concerns,2018-05-21,180,0
2018-05-21,Illegal Postings,2018-05-21,17,0
2018-05-21,Litter Receptacles,2018-05-21,33,0
2018-05-21,MUNI Feedback,2018-05-21,60,0
2018-05-21,Noise Report,2018-05-21,10,0
2018-05-21,Parking Enforcement,2018-05-21,159,0
2018-05-21,Rec and Park Requests,2018-05-21,15,0
2018-05-21,Residential Building Request,2018-05-21,2,0
2018-05-21,SFHA Requests,2018-05-21,2,0
2018-05-21,Sewer Issues,2018-05-21,35,0
2018-05-21,Sidewalk or Curb,2018-05-21,16,0
2018-05-21,Sign Repair,2018-05-21,23,0
2018-05-21,Street Defects,2018-05-21,18,0
2018-05-21,Street and Sidewalk Cleaning,2018-05-21,577,0
2018-05-21,Streetlights,2018-05-21,18,0
2018-05-21,Temporary Sign Request,2018-05-21,25,0
2018-05-21,Tree Maintenance,2018-05-21,62,0
2018-05-22,Abandoned Vehicle,2018-05-22,114,0
2018-05-22,Blocked Street or SideWalk,2018-05-22,8,0
2018-05-22,Catch Basin Maintenance,2018-05-22,2,0
2018-05-22,Color Curb,2018-05-22,4,0
2018-05-22,DPW Volunteer Programs,2018-05-22,1,0
2018-05-22,Damaged Property,2018-05-22,29,0
2018-05-22,Encampments,2018-05-22,267,0
2018-05-22,General Request - 311CUSTOMERSERVICECENTER,2018-05-22,2,0
2018-05-22,General Request - AGING ADULT SERVICES,2018-05-22,1,0
2018-05-22,General Request - ANIMAL CARE CONTROL,2018-05-22,4,0
2018-05-22,General Request - ASSESSOR RECORDER,2018-05-22,1,0
2018-05-22,General Request - BUILDING INSPECTION,2018-05-22,3,0
2018-05-22,General Request - CENTRAL SHOPS,2018-05-22,1,0
2018-05-22,General Request - CITY HALL,2018-05-22,1,0
2018-05-22,General Request - COUNTY CLERK,2018-05-22,11,0
2018-05-22,General Request - DPH,2018-05-22,7,0
2018-05-22,General Request - MTA,2018-05-22,37,0
2018-05-22,General Request - PLANNING,2018-05-22,1,0
2018-05-22,General Request - PUBLIC WORKS,2018-05-22,57,0
2018-05-22,General Request - PUC,2018-05-22,5,0
2018-05-22,General Request - RPD,2018-05-22,1,0
2018-05-22,General Request - TT COLLECTOR,2018-05-22,4,0
2018-05-22,Graffiti,2018-05-22,279,0
2018-05-22,Homeless Concerns,2018-05-22,199,0
2018-05-22,Illegal Postings,2018-05-22,12,0
2018-05-22,Litter Receptacles,2018-05-22,15,0
2018-05-22,MUNI Feedback,2018-05-22,75,0
2018-05-22,Noise Report,2018-05-22,20,0
2018-05-22,Parking Enforcement,2018-05-22,156,0
2018-05-22,Rec and Park Requests,2018-05-22,16,0
2018-05-22,Residential Building Request,2018-05-22,13,0
2018-05-22,SFHA Requests,2018-05-22,5,0
2018-05-22,Sewer Issues,2018-05-22,22,0
2018-05-22,Sidewalk or Curb,2018-05-22,35,0
2018-05-22,Sign Repair,2018-05-22,13,0
2018-05-22,Street Defects,2018-05-22,23,0
2018-05-22,Street and Sidewalk Cleaning,2018-05-22,494,0
2018-05-22,Streetlights,2018-05-22,12,0
2018-05-22,Temporary Sign Request,2018-05-22,16,0
2018-05-22,Tree Maintenance,2018-05-22,33,0
2018-05-23,311 External Request,2018-05-23,2,0
2018-05-23,Abandoned Vehicle,2018-05-23,127,0
2018-05-23,Blocked Street or SideWalk,2018-05-23,4,0
2018-05-23,Catch Basin Maintenance,2018-05-23,2,0
2018-05-23,Color Curb,2018-05-23,1,0
2018-05-23,Damaged Property,2018-05-23,44,0
2018-05-23,Encampments,2018-05-23,253,0
2018-05-23,General Request - 311CUSTOMERSERVICECENTER,2018-05-23,7,0
2018-05-23,General Request - ANIMAL CARE CONTROL,2018-05-23,4,0
2018-05-23,General Request - ASSESSOR RECORDER,2018-05-23,2,0
2018-05-23,General Request - BUILDING INSPECTION,2018-05-23,7,0
2018-05-23,General Request - COUNTY CLERK,2018-05-23,13,0
2018-05-23,General Request - DPH,2018-05-23,8,0
2018-05-23,General Request - ENTERTAINMENT COMMISSION,2018-05-23,1,0
2018-05-23,General Request - MTA,2018-05-23,20,0
2018-05-23,General Request - PUBLIC WORKS,2018-05-23,56,0
2018-05-23,General Request - PUC,2018-05-23,12,0
2018-05-23,General Request - RPD,2018-05-23,1,0
2018-05-23,General Request - TT COLLECTOR,2018-05-23,9,0
2018-05-23,Graffiti,2018-05-23,219,0
2018-05-23,Homeless Concerns,2018-05-23,189,0
2018-05-23,Illegal Postings,2018-05-23,8,0
2018-05-23,Litter Receptacles,2018-05-23,20,0
2018-05-23,MUNI Feedback,2018-05-23,67,0
2018-05-23,Noise Report,2018-05-23,10,0
2018-05-23,Parking Enforcement,2018-05-23,154,0
2018-05-23,Rec and Park Requests,2018-05-23,14,0
2018-05-23,Residential Building Request,2018-05-23,10,0
2018-05-23,SFHA Requests,2018-05-23,2,0
2018-05-23,Sewer Issues,2018-05-23,31,0
2018-05-23,Sidewalk or Curb,2018-05-23,31,0
2018-05-23,Sign Repair,2018-05-23,10,0
2018-05-23,Street Defects,2018-05-23,29,0
2018-05-23,Street and Sidewalk Cleaning,2018-05-23,467,0
2018-05-23,Streetlights,2018-05-23,16,0
2018-05-23,Temporary Sign Request,2018-05-23,20,0
2018-05-23,Tree Maintenance,2018-05-23,45,0
2018-05-24,311 External Request,2018-05-24,2,0
2018-05-24,Abandoned Vehicle,2018-05-24,87,0
2018-05-24,Blocked Street or SideWalk,2018-05-24,13,0
2018-05-24,Color Curb,2018-05-24,9,0
2018-05-24,Damaged Property,2018-05-24,32,0
2018-05-24,Encampments,2018-05-24,213,0
2018-05-24,General Request - 311CUSTOMERSERVICECENTER,2018-05-24,5,0
2018-05-24,General Request - ANIMAL CARE CONTROL,2018-05-24,2,0
2018-05-24,General Request - BUILDING INSPECTION,2018-05-24,2,0
2018-05-24,General Request - CITYADMINISTRATOR GSA,2018-05-24,1,0
2018-05-24,General Request - COUNTY CLERK,2018-05-24,7,0
2018-05-24,General Request - DPH,2018-05-24,7,0
2018-05-24,General Request - DTIS,2018-05-24,1,0
2018-05-24,General Request - LABOR STANDARDS ENFORCEMENT,2018-05-24,1,0
2018-05-24,General Request - MONS,2018-05-24,2,0
2018-05-24,General Request - MTA,2018-05-24,18,0
2018-05-24,General Request - PUBLIC WORKS,2018-05-24,70,0
2018-05-24,General Request - PUC,2018-05-24,9,0
2018-05-24,General Request - TT COLLECTOR,2018-05-24,4,0
2018-05-24,Graffiti,2018-05-24,300,0
2018-05-24,Homeless Concerns,2018-05-24,143,0
2018-05-24,Illegal Postings,2018-05-24,20,0
2018-05-24,Litter Receptacles,2018-05-24,31,0
2018-05-24,MUNI Feedback,2018-05-24,79,0
2018-05-24,Noise Report,2018-05-24,18,0
2018-05-24,Parking Enforcement,2018-05-24,133,0
2018-05-24,Rec and Park Requests,2018-05-24,37,0
2018-05-24,Residential Building Request,2018-05-24,3,0
2018-05-24,SFHA Requests,2018-05-24,4,0
2018-05-24,Sewer Issues,2018-05-24,40,0
2018-05-24,Sidewalk or Curb,2018-05-24,17,0
2018-05-24,Sign Repair,2018-05-24,22,0
2018-05-24,Street Defects,2018-05-24,27,0
2018-05-24,Street and Sidewalk Cleaning,2018-05-24,496,0
2018-05-24,Streetlights,2018-05-24,13,0
2018-05-24,Temporary Sign Request,2018-05-24,13,0
2018-05-24,Tree Maintenance,2018-05-24,35,0
2018-05-25,Abandoned Vehicle,2018-05-25,83,0
2018-05-25,Blocked Street or SideWalk,2018-05-25,23,0
2018-05-25,Catch Basin Maintenance,2018-05-25,2,0
2018-05-25,Color Curb,2018-05-25,10,0
2018-05-25,DPW Volunteer Programs,2018-05-25,1,0
2018-05-25,Damaged Property,2018-05-25,22,0
2018-05-25,Encampments,2018-05-25,247,0
2018-05-25,General Request - 311CUSTOMERSERVICECENTER,2018-05-25,3,0
2018-05-25,General Request - ANIMAL CARE CONTROL,2018-05-25,3,0
2018-05-25,General Request - ASSESSOR RECORDER,2018-05-25,2,0
2018-05-25,General Request - BUILDING INSPECTION,2018-05-25,3,0
2018-05-25,General Request - COUNTY CLERK,2018-05-25,8,0
2018-05-25,General Request - DPH,2018-05-25,8,0
2018-05-25,General Request - HSH,2018-05-25,1,0
2018-05-25,General Request - MOD,2018-05-25,1,0
2018-05-25,General Request - MONS,2018-05-25,1,0
2018-05-25,General Request - MTA,2018-05-25,27,0
2018-05-25,General Request - PUBLIC WORKS,2018-05-25,57,0
2018-05-25,General Request - PUC,2018-05-25,2,0
2018-05-25,General Request - TT COLLECTOR,2018-05-25,4,0
2018-05-25,Graffiti,2018-05-25,325,0
2018-05-25,Homeless Concerns,2018-05-25,166,0
2018-05-25,Illegal Postings,2018-05-25,18,0
2018-05-25,Litter Receptacles,2018-05-25,28,0
2018-05-25,MUNI Feedback,2018-05-25,52,0
2018-05-25,Noise Report,2018-05-25,13,0
2018-05-25,Parking Enforcement,2018-05-25,171,0
2018-05-25,Rec and Park Requests,2018-05-25,14,0
2018-05-25,SFHA Requests,2018-05-25,1,0
2018-05-25,Sewer Issues,2018-05-25,24,0
2018-05-25,Sidewalk or Curb,2018-05-25,15,0
2018-05-25,Sign Repair,2018-05-25,21,0
2018-05-25,Street Defects,2018-05-25,20,0
2018-05-25,Street and Sidewalk Cleaning,2018-05-25,500,0
2018-05-25,Streetlights,2018-05-25,9,0
2018-05-25,Temporary Sign Request,2018-05-25,28,0
2018-05-25,Tree Maintenance,2018-05-25,31,0
2018-05-26,Abandoned Vehicle,2018-05-26,47,0
2018-05-26,Blocked Street or SideWalk,2018-05-26,14,0
2018-05-26,Color Curb,2018-05-26,4,0
2018-05-26,Damaged Property,2018-05-26,24,0
2018-05-26,Encampments,2018-05-26,176,0
2018-05-26,General Request - 311CUSTOMERSERVICECENTER,2018-05-26,1,0
2018-05-26,General Request - ANIMAL CARE CONTROL,2018-05-26,2,0
2018-05-26,General Request - ART COMMISSION,2018-05-26,1,0
2018-05-26,General Request - COUNTY CLERK,2018-05-26,2,0
2018-05-26,General Request - DPH,2018-05-26,3,0
2018-05-26,General Request - HSH,2018-05-26,1,0
2018-05-26,General Request - MTA,2018-05-26,16,0
2018-05-26,General Request - PUBLIC WORKS,2018-05-26,49,0
2018-05-26,General Request - PUC,2018-05-26,2,0
