date,category,value
2018-01-29 19:00:00,Illegal Postings,1
2018-01-29 19:00:00,MUNI Feedback,5
2018-01-29 19:00:00,Noise Report,2
2018-01-29 19:00:00,Street and Sidewalk Cleaning,4
2018-01-29 19:00:00,Streetlights,2
2018-01-29 19:00:00,Tree Maintenance,1
2018-01-29 20:00:00,Abandoned Vehicle,1
2018-01-29 20:00:00,Encampments,5
2018-01-29 20:00:00,General Request - PUBLIC WORKS,2
2018-01-29 20:00:00,Graffiti,2
2018-01-29 20:00:00,Homeless Concerns,5
2018-01-29 20:00:00,MUNI Feedback,2
2018-01-29 20:00:00,Noise Report,3
2018-01-29 20:00:00,Sign Repair,1
2018-01-29 20:00:00,Street and Sidewalk Cleaning,11
2018-01-29 20:00:00,Streetlights,1
2018-01-29 21:00:00,Abandoned Vehicle,1
2018-01-29 21:00:00,Damaged Property,1
2018-01-29 21:00:00,Encampments,8
2018-01-29 21:00:00,General Request - PUBLIC WORKS,1
2018-01-29 21:00:00,Graffiti,6
2018-01-29 21:00:00,Homeless Concerns,1
2018-01-29 21:00:00,Litter Receptacles,1
2018-01-29 21:00:00,MUNI Feedback,2
2018-01-29 21:00:00,Rec and Park Requests,1
2018-01-29 21:00:00,Street Defects,1
2018-01-29 21:00:00,Street and Sidewalk Cleaning,8
2018-01-29 22:00:00,Abandoned Vehicle,2
2018-01-29 22:00:00,Damaged Property,1
2018-01-29 22:00:00,Encampments,8
2018-01-29 22:00:00,General Request - COUNTY CLERK,1
2018-01-29 22:00:00,Graffiti,8
2018-01-29 22:00:00,Homeless Concerns,2
2018-01-29 22:00:00,MUNI Feedback,1
2018-01-29 22:00:00,Noise Report,1
2018-01-29 22:00:00,SFHA Requests,2
